card_tx_id,card_id,date,merchant_category,amount_mxn,currency,card_program_variant
CCT00003228,CC0000022,2023-11-10,Pharmacy,-655.17,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003218,CC0000022,2023-11-19,Travel,-261.87,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003270,CC0000022,2023-11-26,Fuel,-1184.94,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003277,CC0000022,2023-12-05,Groceries,-597.25,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003217,CC0000022,2023-12-11,Groceries,-698.09,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003356,CC0000022,2023-12-11,Groceries,-298.12,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003327,CC0000022,2023-12-13,Pharmacy,-1249.84,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003300,CC0000022,2023-12-14,Fuel,-41.41,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003231,CC0000022,2023-12-18,Fuel,-406.45,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003235,CC0000022,2023-12-22,Refund,91.95,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003274,CC0000022,2023-12-25,Groceries,-2025.01,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003297,CC0000022,2023-12-28,Groceries,-359.68,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003237,CC0000022,2023-12-30,Online,-415.05,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003280,CC0000022,2023-12-30,Travel,-1278.87,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00003471,CC0000023,2022-01-05,Groceries,-97.67,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003527,CC0000023,2022-01-06,Travel,-872.62,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003463,CC0000023,2022-01-09,Groceries,-970.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003547,CC0000023,2022-01-12,Restaurants,-265.45,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003551,CC0000023,2022-01-13,Restaurants,-1144.9,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003476,CC0000023,2022-01-16,Fuel,-424.36,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003415,CC0000023,2022-01-17,Fuel,-65.49,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003453,CC0000023,2022-01-17,Electronics,-459.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003537,CC0000023,2022-01-17,Travel,-657.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003548,CC0000023,2022-01-17,Pharmacy,-789.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003568,CC0000023,2022-01-17,Restaurants,-1093.88,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003420,CC0000023,2022-01-18,Electronics,-1232.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003440,CC0000023,2022-01-18,Restaurants,-447.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003407,CC0000023,2022-01-21,Fuel,-759.09,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003457,CC0000023,2022-01-23,Refund,207.52,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003473,CC0000023,2022-01-25,Pharmacy,-211.35,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003416,CC0000023,2022-01-31,Fuel,-415.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003569,CC0000023,2022-01-31,Pharmacy,-903.61,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003379,CC0000023,2022-02-10,Pharmacy,-642.49,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003421,CC0000023,2022-02-20,Restaurants,-1311.83,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003382,CC0000023,2022-02-22,Travel,-598.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003542,CC0000023,2022-02-26,Online,-695.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003524,CC0000023,2022-03-07,Electronics,-1699.44,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003408,CC0000023,2022-03-10,Fuel,-134.44,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003529,CC0000023,2022-03-15,Online,-555.74,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003558,CC0000023,2022-03-20,Restaurants,-173.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003412,CC0000023,2022-03-23,Online,-375.7,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003574,CC0000023,2022-03-25,Fuel,-1333.07,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003531,CC0000023,2022-03-30,Online,-39.59,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003500,CC0000023,2022-04-02,Restaurants,-1148.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003493,CC0000023,2022-04-08,Groceries,-175.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003428,CC0000023,2022-04-10,Travel,-154.02,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003424,CC0000023,2022-04-19,Travel,-1272.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003465,CC0000023,2022-04-20,Groceries,-234.45,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003535,CC0000023,2022-04-25,Pharmacy,-887.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003384,CC0000023,2022-04-26,Electronics,-102.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003442,CC0000023,2022-04-27,Refund,1436.99,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003449,CC0000023,2022-05-04,Groceries,-242.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003438,CC0000023,2022-05-12,Electronics,-1060.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003556,CC0000023,2022-05-18,Groceries,-1460.37,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003565,CC0000023,2022-05-18,Pharmacy,-1348.16,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003478,CC0000023,2022-05-23,Fuel,-1187.74,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003502,CC0000023,2022-05-24,Restaurants,-482.08,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003429,CC0000023,2022-05-25,Travel,-1486.5,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003417,CC0000023,2022-05-28,Pharmacy,-709.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003395,CC0000023,2022-06-02,Electronics,-500.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003541,CC0000023,2022-06-04,Fuel,-1630.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003399,CC0000023,2022-06-12,Travel,-407.22,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003499,CC0000023,2022-06-12,Electronics,-656.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003554,CC0000023,2022-06-13,Online,-1926.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003409,CC0000023,2022-06-18,Online,-32.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003526,CC0000023,2022-06-20,Online,-301.58,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003402,CC0000023,2022-06-23,Electronics,-632.32,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003528,CC0000023,2022-06-23,Electronics,-340.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003452,CC0000023,2022-07-05,Fuel,-149.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003400,CC0000023,2022-07-06,Groceries,-1265.09,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003401,CC0000023,2022-07-07,Online,-197.61,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003540,CC0000023,2022-07-07,Groceries,-767.62,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003466,CC0000023,2022-07-10,Online,-624.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003546,CC0000023,2022-07-19,Groceries,-1996.25,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003448,CC0000023,2022-07-21,Online,-807.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003573,CC0000023,2022-07-23,Refund,201.46,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003386,CC0000023,2022-07-29,Pharmacy,-385.52,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003433,CC0000023,2022-08-02,Groceries,-423.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003468,CC0000023,2022-08-04,Refund,610.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003477,CC0000023,2022-08-05,Groceries,-1821.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003414,CC0000023,2022-08-08,Travel,-356.06,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003495,CC0000023,2022-08-09,Groceries,-865.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003488,CC0000023,2022-08-14,Travel,-818.06,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003405,CC0000023,2022-08-15,Pharmacy,-702.43,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003559,CC0000023,2022-08-20,Travel,-130.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003557,CC0000023,2022-08-25,Restaurants,-858.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003474,CC0000023,2022-08-31,Fuel,-709.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003396,CC0000023,2022-09-09,Electronics,-1065.64,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003566,CC0000023,2022-09-10,Groceries,-430.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003481,CC0000023,2022-09-11,Refund,2167.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003513,CC0000023,2022-09-12,Fuel,-569.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003553,CC0000023,2022-09-16,Refund,819.77,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003460,CC0000023,2022-09-22,Restaurants,-638.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003521,CC0000023,2022-10-03,Groceries,-960.71,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003519,CC0000023,2022-10-05,Fuel,-2178.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003479,CC0000023,2022-10-07,Electronics,-1077.93,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003451,CC0000023,2022-10-08,Online,-281.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003394,CC0000023,2022-10-20,Refund,703.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003411,CC0000023,2022-10-22,Online,-107.67,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003552,CC0000023,2022-10-23,Pharmacy,-840.25,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003458,CC0000023,2022-10-24,Groceries,-369.38,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003503,CC0000023,2022-11-05,Travel,-2359.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003516,CC0000023,2022-11-12,Travel,-1480.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003397,CC0000023,2022-11-13,Online,-379.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003432,CC0000023,2022-11-13,Online,-521.15,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003510,CC0000023,2022-11-13,Online,-607.08,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003506,CC0000023,2022-11-16,Restaurants,-947.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003562,CC0000023,2022-11-20,Fuel,-1075.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003387,CC0000023,2022-11-23,Online,-920.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003486,CC0000023,2022-11-25,Refund,978.91,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003501,CC0000023,2022-11-30,Electronics,-1077.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003508,CC0000023,2022-12-06,Online,-985.65,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003456,CC0000023,2022-12-09,Travel,-409.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003530,CC0000023,2022-12-09,Restaurants,-44.98,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003543,CC0000023,2022-12-17,Restaurants,-1163.92,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003571,CC0000023,2022-12-20,Electronics,-618.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003555,CC0000023,2022-12-22,Online,-1554.49,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003480,CC0000023,2022-12-23,Groceries,-1013.35,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003567,CC0000023,2022-12-24,Fuel,-121.68,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003538,CC0000023,2022-12-25,Fuel,-418.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003435,CC0000023,2022-12-29,Electronics,-1045.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003454,CC0000023,2023-01-05,Restaurants,-693.48,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003404,CC0000023,2023-01-06,Electronics,-1434.47,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003393,CC0000023,2023-01-14,Fuel,-692.57,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003455,CC0000023,2023-02-01,Online,-714.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003441,CC0000023,2023-02-06,Groceries,-135.66,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003533,CC0000023,2023-02-07,Online,-2258.38,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003536,CC0000023,2023-02-09,Pharmacy,-269.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003491,CC0000023,2023-02-10,Online,-583.07,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003461,CC0000023,2023-02-11,Restaurants,-335.67,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003520,CC0000023,2023-02-11,Pharmacy,-2226.87,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003563,CC0000023,2023-02-11,Pharmacy,-1455.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003459,CC0000023,2023-02-17,Pharmacy,-437.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003498,CC0000023,2023-02-18,Electronics,-546.05,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003388,CC0000023,2023-02-19,Online,-60.21,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003462,CC0000023,2023-02-20,Groceries,-319.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003564,CC0000023,2023-02-20,Pharmacy,-1380.22,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003425,CC0000023,2023-02-26,Travel,-671.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003539,CC0000023,2023-03-02,Online,-595.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003427,CC0000023,2023-03-06,Travel,-66.99,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003450,CC0000023,2023-03-17,Online,-37.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003578,CC0000023,2023-03-18,Fuel,-238.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003392,CC0000023,2023-03-21,Electronics,-556.8,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003514,CC0000023,2023-03-23,Pharmacy,-979.64,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003518,CC0000023,2023-03-26,Refund,168.83,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003549,CC0000023,2023-04-01,Fuel,-1365.21,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003469,CC0000023,2023-04-03,Restaurants,-1141.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003515,CC0000023,2023-04-04,Groceries,-1025.58,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003572,CC0000023,2023-04-06,Pharmacy,-949.5,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003446,CC0000023,2023-04-13,Fuel,-127.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003509,CC0000023,2023-04-17,Groceries,-94.59,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003545,CC0000023,2023-04-17,Restaurants,-875.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003464,CC0000023,2023-04-20,Electronics,-47.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003383,CC0000023,2023-04-25,Online,-1410.91,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003504,CC0000023,2023-04-27,Travel,-342.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003445,CC0000023,2023-04-28,Pharmacy,-585.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003487,CC0000023,2023-05-09,Fuel,-764.11,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003423,CC0000023,2023-05-23,Travel,-1249.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003381,CC0000023,2023-05-25,Pharmacy,-879.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003576,CC0000023,2023-06-05,Electronics,-892.56,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003496,CC0000023,2023-06-06,Pharmacy,-664.09,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003380,CC0000023,2023-06-14,Electronics,-514.02,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003475,CC0000023,2023-06-19,Online,-1440.29,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003444,CC0000023,2023-06-23,Fuel,-1087.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003482,CC0000023,2023-06-27,Pharmacy,-37.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003544,CC0000023,2023-06-28,Restaurants,-72.3,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003492,CC0000023,2023-07-07,Electronics,-660.53,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003431,CC0000023,2023-07-10,Online,-1338.47,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003550,CC0000023,2023-07-11,Fuel,-1372.21,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003410,CC0000023,2023-07-14,Fuel,-587.52,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003489,CC0000023,2023-07-15,Fuel,-1237.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003467,CC0000023,2023-07-21,Restaurants,-1547.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003398,CC0000023,2023-07-24,Pharmacy,-328.51,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003575,CC0000023,2023-07-30,Restaurants,-195.29,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003430,CC0000023,2023-08-02,Travel,-534.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003437,CC0000023,2023-08-02,Online,-401.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003418,CC0000023,2023-08-03,Fuel,-1290.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003385,CC0000023,2023-08-08,Groceries,-875.32,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003485,CC0000023,2023-08-10,Electronics,-1172.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003390,CC0000023,2023-08-24,Electronics,-1179.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003422,CC0000023,2023-08-28,Pharmacy,-1355.58,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003512,CC0000023,2023-09-04,Fuel,-91.47,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003413,CC0000023,2023-09-06,Groceries,-651.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003447,CC0000023,2023-09-08,Electronics,-1301.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003494,CC0000023,2023-09-09,Groceries,-972.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003505,CC0000023,2023-09-10,Electronics,-698.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003570,CC0000023,2023-09-13,Groceries,-72.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003525,CC0000023,2023-09-15,Restaurants,-1589.74,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003470,CC0000023,2023-09-24,Electronics,-19.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003434,CC0000023,2023-09-27,Electronics,-178.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003419,CC0000023,2023-09-28,Travel,-1001.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003436,CC0000023,2023-10-03,Travel,-1421.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003522,CC0000023,2023-10-03,Groceries,-1201.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
